"id","name"
"463","Clark St & Berwyn Ave"
"460","Clark St & Bryn Mawr Ave"
"337","Clark St & Chicago Ave"
"449","Clark St & Columbia Ave"
"220","Clark St & Drummond Pl"
"176","Clark St & Elm St"
"176","Clark St & Elm St"
"176","Clark St & Elm St"
"457","Clark St & Elmdale Ave"
"165","Clark St & Grace St"
"50","Clark St & Ida B Wells Dr"
"38","Clark St & Lake St"
"326","Clark St & Leland Ave"
"141","Clark St & Lincoln Ave"
"432","Clark St & Lunt Ave"
"234","Clark St & Montrose Ave"
"126","Clark St & North Ave"
"51","Clark St & Randolph St"
"301","Clark St & Schiller St"
"453","Clark St & Schreiber Ave"
"353","Clark St & Touhy Ave"
"156","Clark St & Wellington Ave"
"325","Clark St & Winnemac Ave"
"340","Clark St & Wrightwood Ave"
"223","Clifton Ave & Armitage Ave"
"170","Clinton St & 18th St"
"66","Clinton St & Lake St"
"77","Clinton St & Madison St"
"103","Clinton St & Polk St"
"57","Clinton St & Roosevelt Rd"
"57","Clinton St & Roosevelt Rd"
"68","Clinton St & Tilden St"
"91","Clinton St & Washington Blvd"
"138","Clybourn Ave & Division St"
"708","Clyde Ave & 87th St"
"195","Columbus Dr & Randolph St"
"734","Commercial Ave & 100th St"
"722","Commercial Ave & 130th St"
"581","Commercial Ave & 83rd St"
"701","Constance Ave & 95th St"
"417","Cornell Ave & Hyde Park Blvd"
"698","Cottage Grove Ave & 111th Pl"
"271","Cottage Grove Ave & 43rd St"
"336","Cottage Grove Ave & 47th St"
"351","Cottage Grove Ave & 51st St"
"427","Cottage Grove Ave & 63rd St"
"429","Cottage Grove Ave & 67th St"
"400","Cottage Grove Ave & 71st St"
"265","Cottage Grove Ave & Oakwood Blvd"
"81","Daley Center Plaza"
"310","Damen Ave & Charleston St"
"128","Damen Ave & Chicago Ave"
"163","Damen Ave & Clybourn Ave"
"219","Damen Ave & Cortland St"
"167","Damen Ave & Coulter St"
"124","Damen Ave & Cullerton St"
"130","Damen Ave & Division St"
"464","Damen Ave & Foster Ave"
"214","Damen Ave & Grand Ave"
"242","Damen Ave & Leland Ave"
"215","Damen Ave & Madison St"
"228","Damen Ave & Melrose Ave"
"69","Damen Ave & Pierce Ave"
"316","Damen Ave & Sunnyside Ave"
"183","Damen Ave & Thomas St (Augusta Blvd)"
NULL,"Damen Ave & Wabansia Ave"
"656","Damen Ave & Walnut (Lake) St"
"162","Damen Ave & Wellington Ave"
"695","Dauphin Ave & 103rd St"
"706","Dauphin Ave & 87th St"
"60","Dayton St & North Ave"
"140","Dearborn Pkwy & Delaware Pl"
"37","Dearborn St & Adams St"
"110","Dearborn St & Erie St"
"49","Dearborn St & Monroe St"
"626","Delano Ct & Roosevelt Rd"
"107","Desplaines St & Jackson Blvd"
"56","Desplaines St & Kinzie St"
"96","Desplaines St & Randolph St"
NULL,"DIVVY CASSETTE REPAIR MOBILE STATION"
"625","Dodge Ave & Main St"
"625","Dodge Ave & Main St"
"416","Dorchester Ave & 49th St"
"428","Dorchester Ave & 63rd St"
"742","Doty Ave & 111th St"
"489","Drake Ave & Addison St"
"479","Drake Ave & Montrose Ave"
"6","Dusable Harbor"
"334","DuSable Lake Shore Dr & Belmont Ave"
"334","DuSable Lake Shore Dr & Belmont Ave"
"329","DuSable Lake Shore Dr & Diversey Pkwy"
"329","DuSable Lake Shore Dr & Diversey Pkwy"
"76","DuSable Lake Shore Dr & Monroe St"
"76","DuSable Lake Shore Dr & Monroe St"
"268","DuSable Lake Shore Dr & North Blvd"
"268","DuSable Lake Shore Dr & North Blvd"
"157","DuSable Lake Shore Dr & Wellington Ave"
"157","DuSable Lake Shore Dr & Wellington Ave"
"422","DuSable Museum"
"686","East End Ave & 87th St"
"716","Eberhart Ave & 131st St"
"431","Eberhart Ave & 61st St"
"682","Eberhart Ave & 91st St"
"86","Eckhart Park"
"691","Eggleston Ave & 92nd St"
"217","Elizabeth (May) St & Fulton St"
"689","Elizabeth St & 92nd St"
"418","Ellis Ave & 53rd St"
"420","Ellis Ave & 55th St"
"328","Ellis Ave & 58th St"
"426","Ellis Ave & 60th St"
"58","Elston Ave & Cortland St"
"58","Elston Ave & Cortland St"
"315","Elston Ave & Wabansia Ave"
"207","Emerald Ave & 28th St"
"339","Emerald Ave & 31st St"
"718","Ewing Ave & Burnham Greenway"
"24","Fairbanks Ct & Grand Ave"
"635","Fairbanks St & Superior St"
"380","Fairfield Ave & 44th St"
"436","Fairfield Ave & Roosevelt Rd"
"41","Federal St & Polk St"
"7","Field Blvd & South Water St"
"97","Field Museum"
"89","Financial Pl & Ida B Wells Dr"
"150","Fort Dearborn Dr & 31st St"
"471","Francisco Ave & Foster Ave"
"286","Franklin St & Adams St (Temp)"
"31","Franklin St & Chicago Ave"
"672","Franklin St & Illinois St"
"36","Franklin St & Jackson Blvd"
"164","Franklin St & Lake St"
"287","Franklin St & Monroe St"
"447","Glenwood Ave & Morse Ave"
"198","Green St & Madison St"
"112","Green St & Randolph St"
"319","Greenview Ave & Diversey Pkwy"
"188","Greenview Ave & Fullerton Ave"
"252","Greenwood Ave & 47th St"
"702","Greenwood Ave & 91st St"
"703","Greenwood Ave & 97th St"
"723","Hale Ave & 107th St"
"725","Halsted St & 104th St"
"711","Halsted St & 111th St"
"202","Halsted St & 18th St"
"202","Halsted St & 18th St"
"135","Halsted St & 21st St"
"279","Halsted St & 35th St"
"262","Halsted St & 37th St"
"411","Halsted St & 47th Pl"
"384","Halsted St & 51st St"
"386","Halsted St & 56th St"
"388","Halsted St & 63rd St"
"388","Halsted St & 63rd St"
"391","Halsted St & 69th St"
"678","Halsted St & 73rd St"
"681","Halsted St & 78th St"
"700","Halsted St & 96th St"
"206","Halsted St & Archer Ave"
"225","Halsted St & Dickens Ave"
"282","Halsted St & Maxwell St"
"365","Halsted St & North Branch St"
"108","Halsted St & Polk St"
"55","Halsted St & Roosevelt Rd"
"299","Halsted St & Roscoe St"
"224","Halsted St & Willow St"
"349","Halsted St & Wrightwood Ave"
"202480","Hampden Ct & Diversey Ave"
NULL,"Harding Ave & 26th St"
"425","Harper Ave & 59th St"
"732","Hegewisch Metra Station"
"732","Hegewisch Metra Station"
"261","Hermitage Ave & Polk St"
NULL,"Homan Ave & Fillmore St"
"724","Homewood Ave & 115th St"
"17","Honore St & Division St"
"694","Houston Ave & 92nd St"
"551","Hoyne Ave & 47th St"
"675","HQ QR"
"671","HUBBARD ST BIKE CHECKING (LBS-WH-TEST)"
"671","HUBBARD ST BIKE CHECKING (LBS-WH-TEST)"
"671","HUBBARD ST BIKE CHECKING (LBS-WH-TEST)"
"671","HUBBARD ST BIKE CHECKING (LBS-WH-TEST)"
"507","Humboldt Blvd & Armitage Ave"
"696","Indiana Ave & 103rd St"
"20240","Indiana Ave & 133rd St"
"147","Indiana Ave & 26th St"
"272","Indiana Ave & 31st St"
"201","Indiana Ave & 40th St"
"255","Indiana Ave & Roosevelt Rd"
"73","Jefferson St & Monroe St"
"352","Jeffery Blvd & 67th St"
"11","Jeffery Blvd & 71st St"
"395","Jeffery Blvd & 76th St"
"20201","Kedzie Ave & 104th St"
"736","Kedzie Ave & 110th St"
"439","Kedzie Ave & 21st St"
"441","Kedzie Ave & 24th St"
"494","Kedzie Ave & Bryn Mawr Ave"
"373","Kedzie Ave & Chicago Ave"
"470","Kedzie Ave & Foster Ave"
"433","Kedzie Ave & Harrison St"
"377","Kedzie Ave & Lake St"
"476","Kedzie Ave & Leland Ave"
"260","Kedzie Ave & Milwaukee Ave"
"290","Kedzie Ave & Palmer Ct"
"435","Kedzie Ave & Roosevelt Rd"
NULL,"Keeler Ave & Roosevelt Rd"
"361","Kenosha & Wellington"
"619","Keystone Ave & Fullerton Ave"
"495","Keystone Ave & Montrose Ave"
"360","Kilbourn & Roscoe"
"591","Kilbourn Ave & Milwaukee Ave"
NULL,"Kildare Ave & 26th St"
"371","Kildare Ave & Chicago Ave"
"630","Kildare Ave & Montrose Ave"
"358","Kilpatrick Ave & Parker Ave"
"497","Kimball Ave & Belmont Ave"
"322","Kimbark Ave & 53rd St"
"74","Kingsbury St & Erie St"
"133","Kingsbury St & Kinzie St"
NULL,"Komensky Ave & 31st St"
"499","Kosciuszko Park"
"208","Laflin St & Cullerton St"
"406","Lake Park Ave & 35th St"
"267","Lake Park Ave & 47th St"
"419","Lake Park Ave & 53rd St"
"345","Lake Park Ave & 56th St"
"459","Lakefront Trail & Bryn Mawr Ave"
"459","Lakefront Trail & Bryn Mawr Ave"
"313","Lakeview Ave & Fullerton Pkwy"
"357","Lamon Ave & Armitage Ave"
"288","Larrabee St & Armitage Ave"
"359","Larrabee St & Division St"
"48","Larrabee St & Kingsbury St"
"28","Larrabee St & Menomonee St"
"27","Larrabee St & North Ave"
"364","Larrabee St & Oak St"
"144","Larrabee St & Webster Ave"
"627","LaSalle Dr & Huron St"
"40","LaSalle St & Adams St"
"181","LaSalle St & Illinois St"
"283","LaSalle St & Jackson Blvd"
"98","LaSalle St & Washington St"
"730","Lawndale Ave & 111th St"
"362","Lawndale Ave & 16th St"
NULL,"Lawndale Ave & 30th St"
"492","Leavitt St & Addison St"
"9","Leavitt St & Archer Ave"
"309","Leavitt St & Armitage Ave"
"664","Leavitt St & Belmont Ave"
"659","Leavitt St & Chicago Ave"
"311","Leavitt St & Lawrence Ave"
"213","Leavitt St & North Ave"
"330","Lincoln Ave & Addison St"
"298","Lincoln Ave & Belle Plaine Ave"
"131","Lincoln Ave & Belmont Ave"
"152","Lincoln Ave & Diversey Pkwy"
"127","Lincoln Ave & Fullerton Ave"
"230","Lincoln Ave & Roscoe St"
"243","Lincoln Ave & Sunnyside Ave"
"257","Lincoln Ave & Waveland Ave"
"472","Lincoln Ave & Winona St"
"673","Lincoln Park Conservatory"
"663","Lincolnwood Dr & Central St"
"258","Logan Blvd & Elston Ave"
"687","Loomis Blvd & 84th St"
"740","Loomis St & 89th St"
"740","Loomis St & 89th St"
"366","Loomis St & Archer Ave"
"146","Loomis St & Jackson Blvd"
"320","Loomis St & Lexington St"
"20999","Lyft Driver Center Private Rack"
"713","Major Taylor Trail & 115th St"
"715","Major Taylor Trail & 124th St"
"477","Manor Ave & Leland Ave"
"389","Maplewood Ave & 59th St"
"455","Maplewood Ave & Peterson Ave"
"465","Marine Dr & Ainslie St"
"692","Marquette Ave & 89th St"
"20134","Maryland Ave & 104th St"
"473","Mason Ave & Belmont Ave"
"171","May St & Cullerton St"
"22","May St & Taylor St"
"142","McClurg Ct & Erie St"
"99","McClurg Ct & Ohio St"
"99","McClurg Ct & Ohio St"
"99","McClurg Ct & Ohio St"
"62","McCormick Place"
"709","Michigan Ave & 114th St"
"168","Michigan Ave & 14th St"
"273","Michigan Ave & 18th St"
"651","Michigan Ave & 71st St"
"45","Michigan Ave & Ida B Wells Dr"
"284","Michigan Ave & Jackson Blvd"
"52","Michigan Ave & Lake St"
"197","Michigan Ave & Madison St"
"85","Michigan Ave & Oak St"
"25","Michigan Ave & Pearson St"
"43","Michigan Ave & Washington St"
"145","Mies van der Rohe Way & Chestnut St"
"173","Mies van der Rohe Way & Chicago Ave"
"443","Millard Ave & 26th St"
"90","Millennium Park"
"589","Milwaukee Ave & Cuyler Ave"
"84","Milwaukee Ave & Grand Ave"
"222","Milwaukee Ave & Rockwell St"
"158","Milwaukee Ave & Wabansia Ave"
"237","MLK Jr Dr & 29th St"
"200","MLK Jr Dr & 47th St"
"421","MLK Jr Dr & 56th St"
"430","MLK Jr Dr & 63rd St"
"179","MLK Jr Dr & Pershing Rd"
"484","Monticello Ave & Irving Park Rd"
"249","Montrose Harbor"
"137","Morgan Ave & 14th Pl"
"14","Morgan St & 18th St"
"280","Morgan St & 31st St"
"71","Morgan St & Lake St"
"548","Morgan St & Pershing Rd"
"241","Morgan St & Polk St"
"670","MTL-ECO5.1-01"
"424","Museum of Science and Industry"
"20251","N Carpenter St & W Lake St"
"20255","N Damen Ave & W Chicago Ave"
"20258","N Damen Ave & W Wabansia St"
"20246","N Green St & W Lake St"
"20248","N Hampden Ct & W Diversey Ave"
"20253","N Paulina St & Lincoln Ave"
"20256","N Sheffield Ave & W Wellington Ave"
"20257","N Southport Ave & W Newport Ave"
"397","Narragansett Ave & School St"
"26","New St & Illinois St"
"29","Noble St & Milwaukee Ave"
"209","Normal Ave & Archer Ave"
"486","Oakley Ave & Irving Park Rd"
"526","Oakley Ave & Touhy Ave"
"54","Ogden Ave & Chicago Ave"
"122","Ogden Ave & Congress Pkwy"
"186","Ogden Ave & Race Ave"
"434","Ogden Ave & Roosevelt Rd"
"697","Oglesby Ave & 100th St"
"748","Olive Harvey College"
"23","Orleans St & Elm St"
"100","Orleans St & Merchandise Mart Plaza"
"16","Paulina Ave & North Ave"
"205","Paulina St & 18th St"
"383","Paulina St & Flournoy St"
"297","Paulina St & Montrose Ave"
"134","Peoria St & Jackson Blvd"
"392","Perry Ave & 69th St"
"254","Pine Grove Ave & Irving Park Rd"
"232","Pine Grove Ave & Waveland Ave"
"20260","Ping Tom Park (East)"
"410","Prairie Ave & 43rd St"
"204","Prairie Ave & Garfield Blvd"
"412","Princeton Ave & 47th St"
"385","Princeton Ave & Garfield Blvd"
"684","Prospect Sq & 91st St"
NULL,"Pulaski Rd & 21st St"
"404","Pulaski Rd & 60th St"
"488","Pulaski Rd & Eddy St (Temp)"
"136","Racine Ave & 13th St"
"274","Racine Ave & 15th St"
"15","Racine Ave & 18th St"
"367","Racine Ave & 35th St"
"226","Racine Ave & Belmont Ave"
"32","Racine Ave & Congress Pkwy"
"87","Racine Ave & Fullerton Ave"
"88","Racine Ave & Randolph St"
"343","Racine Ave & Wrightwood Ave"
"398","Rainbow Beach"
"314","Ravenswood Ave & Berteau Ave"
"244","Ravenswood Ave & Irving Park Rd"
"344","Ravenswood Ave & Lawrence Ave"
"263","Rhodes Ave & 32nd St"
"501","Richmond St & Diversey Ave"
"466","Ridge Blvd & Touhy Ave"
"180","Ritchie Ct & Banks St"
"379","Rockwell St & Archer Ave"
"478","Rockwell St & Eastwood Ave"
"172","Rush St & Cedar St"
"125","Rush St & Hubbard St"
"161","Rush St & Superior St"
"20126","S Aberdeen St & W 106th St"
"20209","S Michigan Ave & E 118th St"
"20209","S Michigan Ave & E 118th St"
"20128","S Wentworth Ave & W 111th St"
"375","Sacramento Blvd & Franklin Blvd"
"233","Sangamon St & Washington Blvd"
"485","Sawyer Ave & Irving Park Rd"
"111","Sedgwick St & Huron St"
"118","Sedgwick St & North Ave"
"236","Sedgwick St & Schiller St"
"143","Sedgwick St & Webster Ave"
"308","Seeley Ave & Roscoe St"
"3","Shedd Aquarium"
"67","Sheffield Ave & Fullerton Ave"
"20","Sheffield Ave & Kingsbury St"
"114","Sheffield Ave & Waveland Ave"
"327","Sheffield Ave & Webster Ave"
"115","Sheffield Ave & Wellington Ave"
"93","Sheffield Ave & Willow St"
"302","Sheffield Ave & Wrightwood Ave"
"306","Sheridan Rd & Buena Ave"
"354","Sheridan Rd & Greenleaf Ave"
"240","Sheridan Rd & Irving Park Rd"
"323","Sheridan Rd & Lawrence Ave"
"451","Sheridan Rd & Loyola Ave"
"231","Sheridan Rd & Montrose Ave"
"401","Shields Ave & 28th Pl"
"402","Shields Ave & 31st St"
"409","Shields Ave & 43rd St"
"247","Shore Dr & 55th St"
"355","South Shore Dr & 67th St"
"12","South Shore Dr & 71st St"
"399","South Shore Dr & 74th St"
"154","Southport Ave & Belmont Ave"
"292","Southport Ave & Clark St"
"307","Southport Ave & Clybourn Ave"
"318","Southport Ave & Irving Park Rd"
"229","Southport Ave & Roscoe St"
"227","Southport Ave & Waveland Ave"
"153","Southport Ave & Wellington Ave"
"190","Southport Ave & Wrightwood Ave"
NULL,"Spaulding Ave & 16th St"
"506","Spaulding Ave & Armitage Ave"
"510","Spaulding Ave & Division St"
"387","St Louis Ave & 59th St"
"211","St. Clair St & Erie St"
"469","St. Louis Ave & Balmoral Ave"
"503","St. Louis Ave & Fullerton Ave"
"714","State St & 123rd St"
"178","State St & 19th St"
"193","State St & 29th St"
"148","State St & 33rd St"
"184","State St & 35th St"
"690","State St & 95th St"
"753","State St & Chicago Ave"
"5","State St & Harrison St"
"47","State St & Kinzie St"
"106","State St & Pearson St"
"407","State St & Pershing Rd"
"44","State St & Randolph St"
"33","State St & Van Buren St"
"185","Stave St & Armitage Ave"
"264","Stetson Ave & South Water St"
"677","Stewart Ave & 83rd St"
"324","Stockton Dr & Wrightwood Ave"
"95","Stony Island Ave & 64th St"
"102","Stony Island Ave & 67th St"
"356","Stony Island Ave & 71st St"
"270","Stony Island Ave & 75th St"
"705","Stony Island Ave & 90th St"
"35","Streeter Dr & Grand Ave"
"685","Summit Ave & 86th St"
"491","Talman Ave & Addison St"
"177","Theater on the Lake"
"19","Throop St & Taylor St"
NULL,"Throop/Hastings Mobile Station"
"707","Torrence Ave & 106th St"
"720","Torrence Ave & 126th Pl"
"363","Tripp Ave & 15th St"
NULL,"Tripp Ave & 31st St"
"490","Troy St & Elston Ave"
"509","Troy St & North Ave"
"408","Union Ave & Root St"
"423","University Ave & 57th St"
"699","Vernon Ave & 107th St"
"726","Vincennes Ave & 104th St"
"568","Vincennes Ave & 75th St"
"20202","W 103rd St & S Avers Ave"
"20254","W Armitage Ave & N Sheffield Ave"
"20254","W Armitage Ave & N Sheffield Ave"
"20252","W Oakdale Ave & N Broadway"
"20252","W Oakdale Ave & N Broadway"
"20247.0","W Washington Blvd & N Peoria St"
"72","Wabash Ave & 16th St"
"321","Wabash Ave & 9th St"
"39","Wabash Ave & Adams St"
"42","Wabash Ave & Cermak Rd"
"199","Wabash Ave & Grand Ave"
"59","Wabash Ave & Roosevelt Rd"
"194","Wabash Ave & Wacker Pl"
"18","Wacker Dr & Washington St"
"721","Walden Pkwy & 100th St"
"278","Wallace St & 35th St"
"628","Walsh Park"
"448","Warren Park East"
"450","Warren Park West"
"475","Washtenaw Ave & Lawrence Ave"
"437","Washtenaw Ave & Ogden Ave"
"676","WATSON TESTING - DIVVY"
"218","Wells St & 19th St"
"289","Wells St & Concord Ln"
"182","Wells St & Elm St"
"291","Wells St & Evergreen Ave"
"212","Wells St & Hubbard St"
"53","Wells St & Huron St"
"175","Wells St & Polk St"
"46","Wells St & Walton St"
"712","Wentworth Ave & 104th St"
"132","Wentworth Ave & 24th St (Temp)"
"403","Wentworth Ave & 33rd St"
"405","Wentworth Ave & 35th St"
"390","Wentworth Ave & 63rd St"
"120","Wentworth Ave & Cermak Rd"
NULL,"WEST CHI-WATSON"
"735","Western Ave & 104th St"
"728","Western Ave & 111th St"
"203","Western Ave & 21st St"
"281","Western Ave & 24th St"
"446","Western Ave & 28th St"
"446","Western Ave & 28th St"
"382","Western Ave & Congress Pkwy"
"305","Western Ave & Division St"
"452","Western Ave & Granville Ave"
"239","Western Ave & Leland Ave"
"467","Western Ave & Lunt Ave"
"381","Western Ave & Monroe St"
"493","Western Ave & Roscoe St"
"374","Western Ave & Walton St"
"116","Western Ave & Winnebago Ave"
"117","Wilton Ave & Belmont Ave"
"13","Wilton Ave & Diversey Pkwy"
"462","Winchester (Ravenswood) Ave & Balmoral Ave"
"505","Winchester Ave & Elston Ave"
"253","Winthrop Ave & Lawrence Ave"
"238","Wolcott (Ravenswood) Ave & Montrose Ave"
"342","Wolcott Ave & Polk St"
"369","Wood St & 35th St"
"285","Wood St & Hubbard St"
"61","Wood St & Milwaukee Ave"
"61","Wood St & Milwaukee Ave"
"317","Wood St & Taylor St (Temp)"
"20133","Woodlawn & 103rd - Olive Harvey Vaccination Site"
"248","Woodlawn Ave & 55th St"
"413","Woodlawn Ave & Lake Park Ave"
"396","Yates Blvd & 75th St"
"741","Yates Blvd & 93rd St"
NULL,NULL
